latitude	longitude	store_name	code	location	imei
40.65995	-111.99633	Kearns	US	America/Denver	863033069630348859
36.72544	3.55665	Thenia	DZ	Africa/Algiers	3590433799317661958
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	3590433799317662444
12.74409	-8.07257	Kati	ML	Africa/Bamako	8630330696303482055
39.45621	-77.96389	Martinsburg	US	America/New_York	3590433799317661511
40.65538	-74.38987	Scotch Plains	US	America/New_York	3590433799317662212
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	863033069630348305
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	8630330696303482477
37.31065	13.57661	Agrigento	IT	Europe/Rome	8630330696303481396
40.65538	-74.38987	Scotch Plains	US	America/New_York	863033069630348511
53.49389	-1.29243	Mexborough	GB	Europe/London	8630330696303481420
12.74409	-8.07257	Kati	ML	Africa/Bamako	3590433799317662220
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	359043379931766700
37.51803	15.00913	Misterbianco	IT	Europe/Rome	3590433799317661362
39.71734	-74.96933	Sicklerville	US	America/New_York	3590433799317661438
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	863033069630348149
8.88988	-79.62603	Veracruz	PA	America/Panama	8630330696303482105
35.05266	-78.87836	Fayetteville	US	America/New_York	3590433799317661107
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	8630330696303482444
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	3590433799317661974
5.84752	-5.682	Lakota	CI	Africa/Abidjan	3590433799317661347
52.09	5.23333	Zeist	NL	Europe/Amsterdam	3590433799317661271
50.79205	-1.08593	Southsea	GB	Europe/London	8630330696303481750
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	8630330696303481800
39.00622	-77.4286	Sterling	US	America/New_York	3590433799317662394
28.54944	-81.77285	Clermont	US	America/New_York	8630330696303481784
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	3590433799317662097
51.168	7.973	Finnentrop	DE	Europe/Berlin	3590433799317662311
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	359043379931766320
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	8630330696303481941
46.18396	6.10237	Onex	CH	Europe/Zurich	3590433799317662048
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	863033069630348453
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	3590433799317662113
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	359043379931766726
42.16808	-88.42814	Huntley	US	America/Chicago	359043379931766924
3.31332	117.59152	Tarakan	ID	Asia/Makassar	3590433799317661669
23.29549	113.82465	Licheng	CN	Asia/Shanghai	3590433799317661891
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	359043379931766270
33.41012	-91.06177	Greenville	US	America/Chicago	3590433799317661412
14.95472	120.89694	Baliuag	PH	Asia/Manila	8630330696303481479
50.9803	11.32903	Weimar	DE	Europe/Berlin	863033069630348008
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	359043379931766197
44.22639	22.53083	Negotin	RS	Europe/Belgrade	359043379931766486
35	136.51667	Komono	JP	Asia/Tokyo	3590433799317661065
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	8630330696303481792
50.11861	-5.53715	Penzance	GB	Europe/London	863033069630348412
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	863033069630348438
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	8630330696303481586
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	8630330696303481388
41.27621	-72.86843	East Haven	US	America/New_York	863033069630348016
28.90054	-81.26367	Deltona	US	America/New_York	863033069630348321
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	8630330696303481347
38.06084	-97.92977	Hutchinson	US	America/Chicago	359043379931766379
53.63333	9.85	Halstenbek	DE	Europe/Berlin	359043379931766809
23.1959	86.51499	Kenda	IN	Asia/Kolkata	3590433799317662360
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	3590433799317661883
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	3590433799317661040
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	863033069630348438
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	359043379931766759
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	359043379931766106
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303481990
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	8630330696303481792
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	359043379931766858
53.49389	-1.29243	Mexborough	GB	Europe/London	8630330696303481099
68.79833	16.54165	Harstad	NO	Europe/Oslo	8630330696303481750
48.8449	17.22635	Skalica	SK	Europe/Bratislava	3590433799317661651
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	863033069630348875
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	863033069630348826
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	8630330696303481479
42.06166	-1.60452	Tudela	ES	Europe/Madrid	3590433799317662204
27.55898	68.21204	Larkana	PK	Asia/Karachi	3590433799317661008
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	359043379931766528
30.17746	-81.38758	Palm Valley	US	America/New_York	8630330696303481909
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	863033069630348032
45.9836	12.70038	Cordenons	IT	Europe/Rome	8630330696303481834
-10.91722	-37.65	Lagarto	BR	America/Maceio	3590433799317661446
6.46838	-73.26022	Socorro	CO	America/Bogota	863033069630348123
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	863033069630348990
32.57756	71.52847	Mianwali	PK	Asia/Karachi	3590433799317662303
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	3590433799317661826
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	863033069630348495
-12.91667	-39.25	Muritiba	BR	America/Bahia	863033069630348131
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	863033069630348974
29.38242	70.91106	Alipur	PK	Asia/Karachi	8630330696303482394
35.64889	117.27583	Sishui	CN	Asia/Shanghai	8630330696303481560
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	8630330696303481032
15.5439	73.7553	Calangute	IN	Asia/Kolkata	8630330696303481776
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	863033069630348297
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	8630330696303481016
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	3590433799317661461
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	8630330696303481768
51.42708	-0.91979	Lower Earley	GB	Europe/London	8630330696303482378
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	8630330696303481933
42.8334	-80.38297	Norfolk County	CA	America/Toronto	8630330696303481743
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	359043379931766544
49.5099	6.74549	Losheim	DE	Europe/Berlin	359043379931766718
45.0408	-93.263	Columbia Heights	US	America/Chicago	359043379931766544
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	3590433799317661172
53.59337	9.47629	Stade	DE	Europe/Berlin	8630330696303481263
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	8630330696303481107
32.55531	76.12647	Chamba	IN	Asia/Kolkata	3590433799317661966
42.30865	-83.48216	Canton	US	America/Detroit	8630330696303481255
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	8630330696303481859
35.89972	14.51472	Valletta	MT	Europe/Malta	3590433799317661529
34.15429	3.50309	Messaad	DZ	Africa/Algiers	863033069630348313
37.65639	126.835	Goyang-si	KR	Asia/Seoul	3590433799317661172
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	8630330696303481123
24.05979	77.40858	Leteri	IN	Asia/Kolkata	8630330696303481107
40.93121	-73.89875	Yonkers	US	America/New_York	3590433799317661172
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	359043379931766502
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	863033069630348321
50.76306	-1.29772	Cowes	GB	Europe/London	863033069630348099
33.50921	-111.89903	Scottsdale	US	America/Phoenix	3590433799317662170
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	8630330696303481032
40.64621	-73.97069	Kensington	US	America/New_York	8630330696303481792
41.55947	14.66737	Campobasso	IT	Europe/Rome	3590433799317661909
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	863033069630348008
36.27462	4.85668	Bordj Zemoura	DZ	Africa/Algiers	3590433799317661966
48.98994	2.1699	Herblay	FR	Europe/Paris	863033069630348131
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	359043379931766270
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	3590433799317661685
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	863033069630348875
50.75767	-1.5443	Lymington	GB	Europe/London	3590433799317661248
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	8630330696303482451
22.10194	85.37752	Barbil	IN	Asia/Kolkata	8630330696303481123
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	3590433799317662204
50.82709	6.9747	Wesseling	DE	Europe/Berlin	3590433799317662477
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	863033069630348305
51.35084	-1.99421	Devizes	GB	Europe/London	8630330696303481131
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	8630330696303481800
51.03427	5.37429	Houthalen	BE	Europe/Brussels	3590433799317661776
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	863033069630348263
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	359043379931766023
41.8542	-87.66561	Lower West Side	US	America/Chicago	3590433799317661099
45.4473	-73.75335	Dorval	CA	America/Toronto	3590433799317662345
10.22677	-67.33122	La Victoria	VE	America/Caracas	8630330696303482154
40.65995	-111.99633	Kearns	US	America/Denver	3590433799317661214
3.8801	-77.03116	Buenaventura	CO	America/Bogota	3590433799317661990
-8.66667	-35.71667	Catende	BR	America/Recife	3590433799317662212
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	3590433799317662089
5.84752	-5.682	Lakota	CI	Africa/Abidjan	3590433799317661537
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	359043379931766817
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	359043379931766965
41.8542	-87.66561	Lower West Side	US	America/Chicago	8630330696303482253
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	3590433799317661800
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	359043379931766163
42.24113	-88.3162	Crystal Lake	US	America/Chicago	863033069630348453
50.75	2.25	Saint-Omer	FR	Europe/Paris	359043379931766569
51.30001	13.10984	Oschatz	DE	Europe/Berlin	8630330696303481057
17.94979	-94.91386	Acayucan	MX	America/Mexico_City	863033069630348727
45.79377	8.88104	Malnate	IT	Europe/Rome	3590433799317661404
12.74482	4.52514	Argungu	NG	Africa/Lagos	359043379931766106
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	8630330696303481511
48.35149	8.96317	Hechingen	DE	Europe/Berlin	8630330696303481800
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	863033069630348321
40.24537	-75.64963	Pottstown	US	America/New_York	3590433799317661784
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	3590433799317661958
37.49073	-2.77259	Baza	ES	Europe/Madrid	359043379931766270
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	359043379931766882
48.06919	11.37703	Gauting	DE	Europe/Berlin	863033069630348420
57.97472	33.2525	Valday	RU	Europe/Moscow	863033069630348420
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	359043379931766478
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	359043379931766023
59.37722	28.19028	Narva	EE	Europe/Tallinn	8630330696303481073
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	863033069630348883
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	8630330696303481016
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	8630330696303481156
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	3590433799317662428
35.72917	10.58082	Msaken	TN	Africa/Tunis	863033069630348222
58.1908	40.17171	Danilov	RU	Europe/Moscow	863033069630348420
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	359043379931766635
34.61667	135.6	Yao	JP	Asia/Tokyo	359043379931766239
44.73941	-93.12577	Rosemount	US	America/Chicago	863033069630348081
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	3590433799317661123
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	359043379931766445
2.41669	30.98551	Paidha	UG	Africa/Kampala	3590433799317661727
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	3590433799317661339
36.6009	126.665	Hongseong	KR	Asia/Seoul	863033069630348842
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	8630330696303481164
45.35	126.28333	Shuangcheng	CN	Asia/Shanghai	359043379931766437
32.52515	-93.75018	Shreveport	US	America/Chicago	8630330696303481628
51.40148	-1.32471	Newbury	GB	Europe/London	863033069630348701
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	359043379931766205
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	863033069630348545
51.35084	-1.99421	Devizes	GB	Europe/London	359043379931766411
12.12278	-61.62498	Grenville	GD	America/Grenada	3590433799317661339
-15.675	-38.94722	Canavieiras	BR	America/Bahia	8630330696303481974
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	863033069630348032
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	3590433799317661016
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	863033069630348248
41.15376	-87.88754	Bourbonnais	US	America/Chicago	3590433799317661628
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	3590433799317661180
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	359043379931766403
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	8630330696303482014
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	359043379931766122
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	359043379931766130
35.05266	-78.87836	Fayetteville	US	America/New_York	863033069630348784
33.3213	130.94098	Hita	JP	Asia/Tokyo	3590433799317661560
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	863033069630348818
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	8630330696303481883
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	359043379931766692
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	3590433799317661859
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	8630330696303482485
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	3590433799317661479
31.20176	29.91582	Alexandria	EG	Africa/Cairo	3590433799317661776
26.18924	-98.15529	San Juan	US	America/Chicago	863033069630348875
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	3590433799317661081
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	359043379931766932
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	359043379931766478
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	359043379931766973
33.92866	-6.90656	Temara	MA	Africa/Casablanca	3590433799317661792
53.37596	51.3452	Otradnyy	RU	Europe/Samara	8630330696303482378
41.57439	24.71204	Smolyan	BG	Europe/Sofia	8630330696303481321
28.90054	-81.26367	Deltona	US	America/New_York	3590433799317661115
36.08497	9.37082	Siliana	TN	Africa/Tunis	359043379931766122
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	359043379931766585
39.43534	-84.20299	Lebanon	US	America/New_York	8630330696303481552
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	863033069630348511
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	8630330696303481651
30.16688	-96.39774	Brenham	US	America/Chicago	3590433799317661537
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	359043379931766643
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	8630330696303481370
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	863033069630348917
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	8630330696303482113
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	863033069630348677
-11.48472	-37.93278	Rio Real	BR	America/Bahia	8630330696303481339
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	8630330696303481180
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	359043379931766890
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	8630330696303481073
36.65	138.31667	Suzaka	JP	Asia/Tokyo	3590433799317661453
25.6439	77.9129	Narwar	IN	Asia/Kolkata	3590433799317661636
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	863033069630348834
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	8630330696303481412
29.53885	-95.44744	Fresno	US	America/Chicago	863033069630348180
42.97086	-82.42491	Port Huron	US	America/Detroit	863033069630348552
35.72917	10.58082	Msaken	TN	Africa/Tunis	359043379931766064
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	863033069630348917
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	3590433799317662220
27.09978	-82.45426	Venice	US	America/New_York	359043379931766445
53.43333	-7.95	Athlone	IE	Europe/Dublin	359043379931766312
30.81383	75.16878	Moga	IN	Asia/Kolkata	3590433799317661354
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	8630330696303481479
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	3590433799317661735
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	3590433799317661255
23.29549	113.82465	Licheng	CN	Asia/Shanghai	8630330696303481651
26.2173	-80.22588	North Lauderdale	US	America/New_York	863033069630348982
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	359043379931766841
23.02677	113.13148	Foshan	CN	Asia/Shanghai	3590433799317661511
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	863033069630348297
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	3590433799317661933
53.38333	-0.76667	Gainsborough	GB	Europe/London	863033069630348362
33.50921	-111.89903	Scottsdale	US	America/Phoenix	359043379931766817
36.82167	128.63083	Eisen	KR	Asia/Seoul	3590433799317661115
31.28092	74.85849	Patti	IN	Asia/Kolkata	8630330696303481230
54.39635	24.04142	Alytus	LT	Europe/Vilnius	8630330696303481412
36.20389	127.08472	Nonsan	KR	Asia/Seoul	8630330696303481628
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	3590433799317662279
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	359043379931766429
50.79205	-1.08593	Southsea	GB	Europe/London	8630330696303481289
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	3590433799317661339
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	3590433799317662071
14.53767	46.83187	Ataq	YE	Asia/Aden	863033069630348842
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	863033069630348552
31.12406	-97.90308	Copperas Cove	US	America/Chicago	3590433799317661800
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	359043379931766452
22.75218	72.68533	Kheda	IN	Asia/Kolkata	8630330696303482238
3.8801	-77.03116	Buenaventura	CO	America/Bogota	863033069630348263
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	8630330696303481081
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	8630330696303481917
52.59319	13.32127	Wittenau	DE	Europe/Berlin	359043379931766114
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	3590433799317661453
42.58342	-71.8023	Fitchburg	US	America/New_York	359043379931766650
11.86064	9.0027	Gaya	NG	Africa/Lagos	3590433799317662220
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	3590433799317661016
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	863033069630348719
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	3590433799317661271
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	8630330696303481487
12.12278	-61.62498	Grenville	GD	America/Grenada	3590433799317661149
-32.05251	115.88782	Willetton	AU	Australia/Perth	8630330696303481271
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	863033069630348743
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	359043379931766411
12.25282	79.41727	Gingee	IN	Asia/Kolkata	8630330696303482071
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	863033069630348867
50.23805	8.86704	Nidderau	DE	Europe/Berlin	3590433799317661370
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	863033069630348479
25.75728	75.37991	Deoli	IN	Asia/Kolkata	863033069630348271
49.593777	17.250879	Olomouc	CZ	Europe/Prague	863033069630348370
35.89972	14.51472	Valletta	MT	Europe/Malta	359043379931766700
50.7236	-3.52751	Exeter	GB	Europe/London	359043379931766296
12.74409	-8.07257	Kati	ML	Africa/Bamako	8630330696303482097
34.4833	136.84186	Toba	JP	Asia/Tokyo	359043379931766510
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	3590433799317661040
55.82737	-4.0573	Viewpark	GB	Europe/London	8630330696303482246
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	3590433799317661834
57.14369	-2.09814	Aberdeen	GB	Europe/London	3590433799317662360
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	863033069630348834
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	8630330696303482196
33.50921	-111.89903	Scottsdale	US	America/Phoenix	359043379931766122
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	8630330696303481909
13.56667	-15.6	Farafenni	GM	Africa/Banjul	3590433799317661289
50.20528	19.27498	Jaworzno	PL	Europe/Warsaw	3590433799317661578
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	3590433799317661552
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	3590433799317661123
41.8542	-87.66561	Lower West Side	US	America/Chicago	359043379931766429
45.49428	-122.86705	Aloha	US	America/Los_Angeles	8630330696303481297
